0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.022885538966517925,0.028410726399560167,0.02895885378186362,0.034651050437916935,0.031070540023459478,0.029602184303166804,0.032507583331789124,0.027299816261542587,0.027106822165830848,0.02283911260710015,0.02680784070513911,0.02941143173399266,0.030457438020829952,0.03155917816071174,0.03024022272616268,0.02868740376481314,0.02740391768642861,0.025790896319781615,0.019949101895846845,0.018180164045128025,0.02269050833205566,0.022654624111760408,0.0234621292777149,0.02661206903884156,0.025105354502339736,0.021941178983207153,0.021010333920286083,0.02132309571606541,0.017107867487778202,0.01914819602305061,0.018690724168283577,0.023039298121428246,0.02469396096801484,0.026900455933838854,0.025361408771868807,0.022976451275542292,0.021586949030830863,0.017850411967225782,0.017822313843375934,0.010741221468007545,0.014337627581142884,0.020196438868668103,0.019558447099424853,0.020952426191486226,0.017880961542746297,0.012745231784537644,0.012075157192861381,0.015621787882995947,0.0199803644402065,0.01814060624759006,0.01710211818196564,0.010856281141287368,0.004554923458484639,0.010943586236475449,0.014448091815383927,0.020697706932200535,0.019895160021679553,0.020343849964686727,0.017304331846086374,0.01220909672755068,0.011565386224020367,0.015207940549761668,0.02000853967444343,0.018561917704355283,0.01745420932248403,0.010929474876143012,0.004527191363374302,0.039783962592024186,0.03744241161207738,0.040324752720486724,0.04626149110311339,0.05237537481504654,0.029219024047471825,0.042769564977620605,0.039926603386593956,0.037555912693698394,0.040634500038644654,0.04605340849929508,0.051742129833093245,0.02901212884692279,0.04160768965378002
0.04347846446487618,0.05406399986923333,0.054885055573784716,0.06527416284278947,0.057110446420196116,0.05807924335141601,0.06478461722832572,0.05434807995488615,0.053759893759292784,0.04388641837787291,0.04410159285317963,0.048547216379722515,0.055249196131442836,0.05932524506951609,0.060049592373584065,0.05625943268549669,0.04961547129137029,0.04494916604048353,0.03135990938805164,0.03432281821938009,0.042343768875061055,0.042367983882945444,0.04424082259910735,0.04873317592027342,0.049127985152124465,0.043924002708961074,0.04244116473376744,0.042289798576406565,0.03410131649114599,0.030974660181506908,0.033849466791751714,0.0415097044462666,0.04522146780463586,0.05006331529726531,0.05035453970295829,0.04560984950185456,0.042315563916408956,0.03436889356561317,0.032466334470729365,0.019023907050445994,0.025433158184484026,0.035600738858341474,0.033742364493620156,0.0339417214111942,0.026024998132802478,0.019314611119014186,0.01919038928940457,0.02598418611433726,0.03477649770940112,0.03207671885818842,0.030067378816230252,0.01938515104266852,0.00832076732728088,0.01872947666421885,0.02491491948405635,0.0356946623737351,0.033988044665612074,0.03478673883285784,0.026911866898260372,0.019581129255697154,0.01931154485070611,0.02617600676827896,0.03521041533005248,0.03258034458906026,0.030109643151080473,0.01911162412272863,0.00797018761854236,0.06089158133608514,0.06454502349517371,0.07192516608254658,0.08320646786609241,0.09238700506978689,0.03548188989471724,0.05298449598697141,0.060045195141722525,0.06179578901472278,0.07100510240001501,0.08402183806684015,0.0938398074307198,0.03647367813401897,0.055564661359019586
0.019070148210889076,0.022502741919350665,0.02340862345412435,0.027539060880936515,0.024590789885275906,0.023776285499860862,0.026208162466581173,0.02272075359165874,0.022367125480409134,0.019271637158999638,0.020550647966887214,0.022723377450894894,0.02418414490050722,0.025221974699277894,0.024069636119483456,0.02383335169528888,0.02180297213138649,0.02054029626073849,0.015989722485897487,0.014535812489334825,0.0179486706284341,0.017993253499257105,0.018732065831279888,0.02109852008186977,0.019941812777571195,0.018036135345189445,0.01734139201951667,0.01805210546783572,0.014616117687100406,0.015544543567572063,0.014869838183248163,0.01838257650793322,0.01945243842960049,0.02125781236476488,0.020153607246927285,0.018514058949099497,0.017483679850690704,0.014773584721719097,0.014299922970686886,0.008086532754932261,0.011242943741424179,0.015236784787475383,0.014459121493917256,0.015426174936811709,0.012511721965304945,0.008925814892730902,0.008926926036442549,0.01153801006960601,0.015023342486922544,0.013528862061733149,0.013072107143875893,0.008142292002561813,0.003219186884759315,0.008117362548896778,0.011013680846170822,0.015066608392731612,0.014108701264378604,0.014354963869904905,0.011745783951179636,0.008489334973724331,0.00848190966057266,0.011167184948325365,0.0146574324538973,0.013292276720894362,0.012334369697003033,0.0076491320725629005,0.003075150691081586,0.029571606420356274,0.030875653664948193,0.0330959717766162,0.03740926230057218,0.0384669942167851,0.020482703351314562,0.0245437837260747,0.02935309716296729,0.030978784269825796,0.03193512785190506,0.03572177024678224,0.0366391744889406,0.020210850962437365,0.02356135456687069
0.01706952157736908,0.021612683341821076,0.02279974001053122,0.027687327539095034,0.024547998266892152,0.024008037864006026,0.02697424075007967,0.022690848245636226,0.02167706943979112,0.017442853632705816,0.022618713766919527,0.02443987044864732,0.024834941993599837,0.02394254047961971,0.02322255260000451,0.023965663400683405,0.023005632002311715,0.022032376869824403,0.01668121919454419,0.012856472707838934,0.01699088456151503,0.018005661792522745,0.01880900288465952,0.02041618500952295,0.01975826187182085,0.018313274253302814,0.017408802228999928,0.01684697891310497,0.012940227442211948,0.014545677353742252,0.015329908144949184,0.01875885915729221,0.020089058365621644,0.020779110531463738,0.020129165537676883,0.019565253953943148,0.01782560748285751,0.01508761932195175,0.013504770855720445,0.009464087452543507,0.013045344556012526,0.01708329106181884,0.016088173408035436,0.01730629157196601,0.014793159510397343,0.010387359228985114,0.009900581736649027,0.012926928997115854,0.01667294657706049,0.015293743093200161,0.014855860877559874,0.009749930654086346,0.004411390594394787,0.009510675542137267,0.01285370865276965,0.016958072433468356,0.015979652971405956,0.01694191027537017,0.014527968453175576,0.009857464113261024,0.009242300943068589,0.01259972293414147,0.016513814052084543,0.015515343863733681,0.015031599970888794,0.009762466500472114,0.0044134804957041375,0.03662266584178641,0.03550769013653457,0.03610525333301414,0.04076274580404403,0.04371754316466631,0.028382407957630237,0.03680837781101525,0.036590693699373955,0.03575464201488745,0.036333360768407805,0.04028522986907903,0.04285750365979311,0.02790051677664685,0.0357640768889025
0.018313771896134985,0.025062912554342842,0.02675427206643097,0.03222267360433703,0.028573775420911458,0.028357670632642475,0.031842458066188906,0.026455104043892563,0.024848257953598185,0.018607954427491743,0.025527937548842892,0.026715244662870806,0.028151336094749613,0.02761429053250438,0.027607181319041114,0.028182899352416194,0.026639637552586075,0.025778795529036894,0.01877072971695507,0.014903800221615499,0.019498029096957952,0.021217135782371263,0.02230841226170484,0.02416994406331654,0.02402081237524739,0.022086538575304633,0.02086318344362783,0.01951898867650538,0.014842944139216508,0.016253205001994137,0.01771303775714725,0.02166731169203522,0.023288571156620905,0.02400359568652967,0.023873059285775003,0.023276294692385055,0.021289068760769223,0.01798449929299665,0.01634214287758693,0.009893026303487833,0.013330390473893778,0.018152656315392042,0.016937778467775333,0.017570446577361183,0.013820399529122717,0.010511269676510848,0.010169678481411629,0.013685910763924178,0.018276434352438548,0.016801420256079523,0.016011151431883412,0.010741992829499843,0.004951095629664411,0.009919703835357728,0.013510857704192086,0.01817158934567599,0.01661483840538724,0.017184159549209006,0.013464653481015606,0.010501795399784297,0.009995170160223669,0.013563901103127338,0.018069618237222886,0.0168034570978376,0.01588757365192273,0.010595069812971694,0.004810353947551061,0.03383609246993176,0.03470985241019997,0.037829174797923054,0.04391712662599155,0.047583043757753955,0.02217698177099848,0.032087719689691124,0.0340024027906188,0.03449619270145675,0.03750385126924238,0.04354417816419812,0.04678708770093094,0.022098431378520942,0.03155879234830596
0.018254945286513884,0.025072743040589738,0.0270092726591528,0.0334099406142822,0.029043888597000984,0.029798584726054955,0.03354143823714331,0.02658719054119433,0.02508527251647928,0.018103819709213414,0.02625886469159214,0.026944887254385187,0.029145002258368816,0.02904430286371296,0.02955924090599146,0.030167159842221892,0.028553410492056383,0.02666035171418698,0.019508996345930268,0.014862863773874193,0.01919716496471472,0.020657089201023247,0.02243087183829673,0.02424089031717444,0.024562096954507753,0.023090078012066532,0.021439889793594936,0.019816700476626353,0.01509155036009411,0.016154832946492392,0.017806130256299263,0.021466038595419026,0.02367994208106222,0.02502848265475459,0.025278109661519343,0.024400704296749908,0.022225127421300384,0.01794774347252907,0.0169203817921113,0.010555639807602574,0.014120397683315244,0.018711102236260144,0.01731225314692778,0.01766722879034847,0.013200712244236367,0.01081801696309337,0.010586517691439033,0.013996606876386222,0.018845893585557567,0.017482772659793228,0.016690415206836878,0.011042140362785282,0.005237454632990612,0.010199752049562699,0.013548836344888923,0.01805373670481781,0.016771353056435196,0.018151550806254985,0.013939168005736823,0.01114082537723084,0.010663306473056586,0.013978532139119858,0.018603485516420597,0.01712653951942269,0.016389893228685986,0.011109536604512658,0.005017486711421803,0.03688556007149561,0.03721183969325528,0.03974540223863779,0.04588615166070814,0.05017547263391487,0.024544900004375945,0.037529205751981695,0.03559782338910338,0.03566626592376325,0.038525358076745446,0.04507260038848819,0.04999827856394534,0.025049294623303346,0.038537929886850696
0.008537311274384956,0.009601995525572544,0.009555011488759377,0.012126624647893311,0.011357443753895084,0.010993269608840155,0.012034849759576319,0.009652679713657413,0.009660747820595112,0.008769306689018912,0.011609871094471091,0.013088760498651878,0.011826600763643917,0.010703833590440382,0.01050058835381858,0.01125258089553675,0.012281149541523245,0.010998728649663123,0.008452309221120237,0.006226815674032088,0.007854291351230563,0.008185669448051994,0.008489540118832788,0.0085199609302236,0.008320229072476485,0.008098048065953847,0.007794354651781255,0.00756290781152205,0.006100765397644166,0.006992098571637009,0.006605945720363268,0.008253221483281446,0.008705381559345892,0.008897118290406883,0.008747511187955444,0.008422821092054751,0.007810335900354696,0.00645730837036362,0.0064774473647827725,0.0045980317675881404,0.006359058694072085,0.008111474385734788,0.00814753623169984,0.010433713500588845,0.01060841348978705,0.00693709575125664,0.00604641164821969,0.006943994109205589,0.008196633301120883,0.007185402180858241,0.0069530505707019125,0.004087577884203869,0.0014540077679285799,0.004845254020686599,0.006745780184074981,0.008303820016304614,0.00796496718441726,0.00962729720415427,0.010077100242080202,0.0065566988493799185,0.005695632175565402,0.0065997825760487835,0.007961001371414833,0.007366818223839652,0.00704087981093632,0.004008434449845279,0.0015357183704109616,0.02159649540622527,0.01744767344553506,0.016202408999099326,0.019248105173496267,0.022037691329574883,0.0208550621956878,0.02669129017300574,0.022188163311851597,0.017832489076449506,0.016371821165110184,0.018791509113322443,0.02118218523275875,0.02047787686936673,0.02596649289556685
0.027711254047318962,0.0336977070126223,0.03611762077942468,0.04315698842445526,0.038748649975318364,0.038593520569889,0.041137526988114764,0.034822843294801245,0.032747571497597536,0.02726315083038116,0.030883247912109366,0.03418176336981954,0.03837150444989947,0.041128173896884355,0.040376147077784565,0.03983053122149838,0.03553844105353038,0.03270903416504712,0.026877668823409546,0.023944029296719585,0.02746728282032723,0.02791380549476272,0.029328043680128826,0.03295266169501375,0.03187859453000539,0.029009692697954694,0.027166647784981943,0.027046741484261297,0.02297334220192633,0.023931764735397907,0.021209876168823208,0.026825150609321047,0.029482570180116817,0.03349569183013516,0.032905235146565084,0.029746755897977567,0.0272996425092583,0.021925691663829325,0.02488514147545563,0.011717975484566738,0.016043356389651143,0.020735401309609533,0.018478688140842404,0.019650106393039726,0.014719870510079159,0.012231397002254698,0.011987511471586746,0.015703274097719,0.020906627917196673,0.018819657701437734,0.018262357284845977,0.012308097882529878,0.0057957929179036334,0.01133524178405677,0.015219210808533277,0.01970431621400606,0.01795971015277994,0.01918525306381515,0.014622759442780296,0.012117242414794916,0.011578449585114734,0.015264934970076794,0.02037355471458916,0.01859398173411834,0.01724186538161281,0.011501915096768314,0.0053960415840547775,0.03955246030912785,0.041457608610006226,0.045526505425716374,0.052722115687433985,0.05413947709793287,0.026547301082700068,0.03383507935327793,0.03803125999261326,0.03989947088053817,0.04335347549629905,0.05092590465413828,0.052286154259613804,0.027050692040062423,0.03413914737720673
0.025168174137225656,0.031361149616938755,0.032921830913592735,0.03952083639371755,0.03514109160178782,0.03601245123273915,0.0400621041592237,0.033771599010312514,0.03238817994989841,0.026072261572301293,0.029911812016316937,0.03218323207812166,0.03442653868623397,0.03438937045233295,0.034782469133140086,0.03566543178383454,0.03320846234683089,0.03127392246939273,0.023053895069809604,0.019028014222073206,0.024214171610349576,0.025634237153091922,0.0274584307254081,0.029603596199281136,0.029974634114222888,0.027709668187835036,0.026440354661118267,0.025310338997676905,0.019608058297196633,0.020105624087209388,0.021201462805905097,0.025931746052217024,0.02817071714214535,0.029615757217126643,0.02977145011503383,0.028598742510249124,0.026471122139077586,0.022292788432690353,0.02069100796382308,0.012096207164758184,0.0162817131708566,0.02110070947058427,0.01946893719570664,0.021206633891319396,0.015827458693721562,0.011723960926961279,0.012001122449886166,0.016121072099866306,0.021869589012516955,0.01970253645839169,0.0186547292074794,0.011472151261168642,0.004968432195283472,0.012135283439673196,0.016194343425455872,0.02125760699621055,0.01944589862047066,0.020824155399383863,0.01591864385468817,0.011855397045014883,0.0121373353320998,0.016190773159933558,0.02188063043378051,0.019868619469084497,0.018244664109499025,0.011345750519056215,0.004943419341988366,0.04471131194855128,0.044961806821056216,0.047167103158650574,0.05351401844734949,0.05697329895622263,0.030153709311378844,0.03725978952794283,0.04470313539180815,0.044247257783228494,0.04751888460768305,0.054716527950872076,0.05760818464921408,0.030934205017174372,0.03867217515696635
0.026116861472428542,0.03205913194425585,0.03340444760190817,0.039826201428847546,0.034896274257249525,0.03327269593471904,0.03682823020350059,0.03191363325214755,0.03125689437669495,0.02656279994063165,0.028906718158346136,0.0322846572441708,0.034526719851068886,0.03662917751315155,0.03442759258411233,0.03430665449563656,0.03096312251013046,0.029217859524275684,0.022556153010761065,0.020710863030838935,0.02559579627928594,0.02607585027422388,0.02668604332570614,0.029553221524065292,0.027482222218462582,0.025367259337230788,0.024403511892193856,0.02495945750637657,0.020031555579275818,0.02071672710358119,0.02081594622990941,0.02632073904268358,0.028288342195620195,0.03062029152216396,0.028938800320309557,0.026826484444378212,0.024464199057944034,0.02084419319225617,0.019138411263756983,0.012629928730297536,0.01720573316271728,0.023399649350371164,0.0218544907994202,0.023227189896240952,0.019331862810519906,0.013241935827715911,0.012670923155891679,0.016851239780437018,0.022509754087962554,0.02138037737825467,0.020946079929938383,0.013873489591016624,0.006630385506015899,0.012461820229668826,0.016626399634871596,0.022886963715512208,0.021889969701830037,0.022492033394877542,0.01885584284666784,0.01319054312085717,0.012333172605910925,0.016815770113007857,0.02237803043341597,0.021219362017740547,0.019819771745373513,0.012845092296408855,0.00618318994827697,0.04390073790680307,0.04478460924993268,0.04915932546169796,0.05587525379035909,0.05977609163513219,0.030595660272987366,0.041623616588991226,0.043845435976267555,0.044429824246497225,0.046935669913635826,0.05361718686948997,0.0572944509185169,0.03068850552099593,0.04160495516497205
