0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,label
0.0228855389665179,0.0284107263995601,0.0289588537818636,0.0346510504379169,0.0310705400234594,0.0296021843031668,0.0325075833317891,0.0272998162615425,0.0271068221658308,0.0228391126071001,0.0268078407051391,0.0294114317339926,0.0304574380208299,0.0315591781607117,0.0302402227261626,0.0286874037648131,0.0274039176864286,0.0257908963197816,0.0199491018958468,0.018180164045128,0.0226905083320556,0.0226546241117604,0.0234621292777149,0.0266120690388415,0.0251053545023397,0.0219411789832071,0.021010333920286,0.0213230957160654,0.0171078674877782,0.0191481960230506,0.0186907241682835,0.0230392981214282,0.0246939609680148,0.0269004559338388,0.0253614087718688,0.0229764512755422,0.0215869490308308,0.0178504119672257,0.0178223138433759,0.0107412214680075,0.0143376275811428,0.0201964388686681,0.0195584470994248,0.0209524261914862,0.0178809615427462,0.0127452317845376,0.0120751571928613,0.0156217878829959,0.0199803644402065,0.01814060624759,0.0171021181819656,0.0108562811412873,0.0045549234584846,0.0109435862364754,0.0144480918153839,0.0206977069322005,0.0198951600216795,0.0203438499646867,0.0173043318460863,0.0122090967275506,0.0115653862240203,0.0152079405497616,0.0200085396744434,0.0185619177043552,0.017454209322484,0.010929474876143,0.0045271913633743,0.0397839625920241,0.0374424116120773,0.0403247527204867,0.0462614911031133,0.0523753748150465,0.0292190240474718,0.0427695649776206,0.0399266033865939,0.0375559126936983,0.0406345000386446,0.046053408499295,0.0517421298330932,0.0290121288469227,0.04160768965378,0
0.0434784644648761,0.0540639998692333,0.0548850555737847,0.0652741628427894,0.0571104464201961,0.058079243351416,0.0647846172283257,0.0543480799548861,0.0537598937592927,0.0438864183778729,0.0441015928531796,0.0485472163797225,0.0552491961314428,0.059325245069516,0.060049592373584,0.0562594326854966,0.0496154712913702,0.0449491660404835,0.0313599093880516,0.03432281821938,0.042343768875061,0.0423679838829454,0.0442408225991073,0.0487331759202734,0.0491279851521244,0.043924002708961,0.0424411647337674,0.0422897985764065,0.0341013164911459,0.0309746601815069,0.0338494667917517,0.0415097044462666,0.0452214678046358,0.0500633152972653,0.0503545397029582,0.0456098495018545,0.0423155639164089,0.0343688935656131,0.0324663344707293,0.0190239070504459,0.025433158184484,0.0356007388583414,0.0337423644936201,0.0339417214111942,0.0260249981328024,0.0193146111190141,0.0191903892894045,0.0259841861143372,0.0347764977094011,0.0320767188581884,0.0300673788162302,0.0193851510426685,0.0083207673272808,0.0187294766642188,0.0249149194840563,0.0356946623737351,0.033988044665612,0.0347867388328578,0.0269118668982603,0.0195811292556971,0.0193115448507061,0.0261760067682789,0.0352104153300524,0.0325803445890602,0.0301096431510804,0.0191116241227286,0.0079701876185423,0.0608915813360851,0.0645450234951737,0.0719251660825465,0.0832064678660924,0.0923870050697868,0.0354818898947172,0.0529844959869714,0.0600451951417225,0.0617957890147227,0.071005102400015,0.0840218380668401,0.0938398074307198,0.0364736781340189,0.0555646613590195,1
0.019070148210889,0.0225027419193506,0.0234086234541243,0.0275390608809365,0.0245907898852759,0.0237762854998608,0.0262081624665811,0.0227207535916587,0.0223671254804091,0.0192716371589996,0.0205506479668872,0.0227233774508948,0.0241841449005072,0.0252219746992778,0.0240696361194834,0.0238333516952888,0.0218029721313864,0.0205402962607384,0.0159897224858974,0.0145358124893348,0.0179486706284341,0.0179932534992571,0.0187320658312798,0.0210985200818697,0.0199418127775711,0.0180361353451894,0.0173413920195166,0.0180521054678357,0.0146161176871004,0.015544543567572,0.0148698381832481,0.0183825765079332,0.0194524384296004,0.0212578123647648,0.0201536072469272,0.0185140589490994,0.0174836798506907,0.014773584721719,0.0142999229706868,0.0080865327549322,0.0112429437414241,0.0152367847874753,0.0144591214939172,0.0154261749368117,0.0125117219653049,0.0089258148927309,0.0089269260364425,0.011538010069606,0.0150233424869225,0.0135288620617331,0.0130721071438758,0.0081422920025618,0.0032191868847593,0.0081173625488967,0.0110136808461708,0.0150666083927316,0.0141087012643786,0.0143549638699049,0.0117457839511796,0.0084893349737243,0.0084819096605726,0.0111671849483253,0.0146574324538973,0.0132922767208943,0.012334369697003,0.0076491320725629,0.0030751506910815,0.0295716064203562,0.0308756536649481,0.0330959717766162,0.0374092623005721,0.0384669942167851,0.0204827033513145,0.0245437837260747,0.0293530971629672,0.0309787842698257,0.031935127851905,0.0357217702467822,0.0366391744889406,0.0202108509624373,0.0235613545668706,2
0.017069521577369,0.021612683341821,0.0227997400105312,0.027687327539095,0.0245479982668921,0.024008037864006,0.0269742407500796,0.0226908482456362,0.0216770694397911,0.0174428536327058,0.0226187137669195,0.0244398704486473,0.0248349419935998,0.0239425404796197,0.0232225526000045,0.0239656634006834,0.0230056320023117,0.0220323768698244,0.0166812191945441,0.0128564727078389,0.016990884561515,0.0180056617925227,0.0188090028846595,0.0204161850095229,0.0197582618718208,0.0183132742533028,0.0174088022289999,0.0168469789131049,0.0129402274422119,0.0145456773537422,0.0153299081449491,0.0187588591572922,0.0200890583656216,0.0207791105314637,0.0201291655376768,0.0195652539539431,0.0178256074828575,0.0150876193219517,0.0135047708557204,0.0094640874525435,0.0130453445560125,0.0170832910618188,0.0160881734080354,0.017306291571966,0.0147931595103973,0.0103873592289851,0.009900581736649,0.0129269289971158,0.0166729465770604,0.0152937430932001,0.0148558608775598,0.0097499306540863,0.0044113905943947,0.0095106755421372,0.0128537086527696,0.0169580724334683,0.0159796529714059,0.0169419102753701,0.0145279684531755,0.009857464113261,0.0092423009430685,0.0125997229341414,0.0165138140520845,0.0155153438637336,0.0150315999708887,0.0097624665004721,0.0044134804957041,0.0366226658417864,0.0355076901365345,0.0361052533330141,0.040762745804044,0.0437175431646663,0.0283824079576302,0.0368083778110152,0.0365906936993739,0.0357546420148874,0.0363333607684078,0.040285229869079,0.0428575036597931,0.0279005167766468,0.0357640768889025,2
0.0183137718961349,0.0250629125543428,0.0267542720664309,0.032222673604337,0.0285737754209114,0.0283576706326424,0.0318424580661889,0.0264551040438925,0.0248482579535981,0.0186079544274917,0.0255279375488428,0.0267152446628708,0.0281513360947496,0.0276142905325043,0.0276071813190411,0.0281828993524161,0.026639637552586,0.0257787955290368,0.018770729716955,0.0149038002216154,0.0194980290969579,0.0212171357823712,0.0223084122617048,0.0241699440633165,0.0240208123752473,0.0220865385753046,0.0208631834436278,0.0195189886765053,0.0148429441392165,0.0162532050019941,0.0177130377571472,0.0216673116920352,0.0232885711566209,0.0240035956865296,0.023873059285775,0.023276294692385,0.0212890687607692,0.0179844992929966,0.0163421428775869,0.0098930263034878,0.0133303904738937,0.018152656315392,0.0169377784677753,0.0175704465773611,0.0138203995291227,0.0105112696765108,0.0101696784814116,0.0136859107639241,0.0182764343524385,0.0168014202560795,0.0160111514318834,0.0107419928294998,0.0049510956296644,0.0099197038353577,0.013510857704192,0.0181715893456759,0.0166148384053872,0.017184159549209,0.0134646534810156,0.0105017953997842,0.0099951701602236,0.0135639011031273,0.0180696182372228,0.0168034570978376,0.0158875736519227,0.0105950698129716,0.004810353947551,0.0338360924699317,0.0347098524101999,0.037829174797923,0.0439171266259915,0.0475830437577539,0.0221769817709984,0.0320877196896911,0.0340024027906188,0.0344961927014567,0.0375038512692423,0.0435441781641981,0.0467870877009309,0.0220984313785209,0.0315587923483059,0
0.0182549452865138,0.0250727430405897,0.0270092726591528,0.0334099406142822,0.0290438885970009,0.0297985847260549,0.0335414382371433,0.0265871905411943,0.0250852725164792,0.0181038197092134,0.0262588646915921,0.0269448872543851,0.0291450022583688,0.0290443028637129,0.0295592409059914,0.0301671598422218,0.0285534104920563,0.0266603517141869,0.0195089963459302,0.0148628637738741,0.0191971649647147,0.0206570892010232,0.0224308718382967,0.0242408903171744,0.0245620969545077,0.0230900780120665,0.0214398897935949,0.0198167004766263,0.0150915503600941,0.0161548329464923,0.0178061302562992,0.021466038595419,0.0236799420810622,0.0250284826547545,0.0252781096615193,0.0244007042967499,0.0222251274213003,0.017947743472529,0.0169203817921113,0.0105556398076025,0.0141203976833152,0.0187111022362601,0.0173122531469277,0.0176672287903484,0.0132007122442363,0.0108180169630933,0.010586517691439,0.0139966068763862,0.0188458935855575,0.0174827726597932,0.0166904152068368,0.0110421403627852,0.0052374546329906,0.0101997520495626,0.0135488363448889,0.0180537367048178,0.0167713530564351,0.0181515508062549,0.0139391680057368,0.0111408253772308,0.0106633064730565,0.0139785321391198,0.0186034855164205,0.0171265395194226,0.0163898932286859,0.0111095366045126,0.0050174867114218,0.0368855600714956,0.0372118396932552,0.0397454022386377,0.0458861516607081,0.0501754726339148,0.0245449000043759,0.0375292057519816,0.0355978233891033,0.0356662659237632,0.0385253580767454,0.0450726003884881,0.0499982785639453,0.0250492946233033,0.0385379298868506,0
0.0085373112743849,0.0096019955255725,0.0095550114887593,0.0121266246478933,0.011357443753895,0.0109932696088401,0.0120348497595763,0.0096526797136574,0.0096607478205951,0.0087693066890189,0.011609871094471,0.0130887604986518,0.0118266007636439,0.0107038335904403,0.0105005883538185,0.0112525808955367,0.0122811495415232,0.0109987286496631,0.0084523092211202,0.006226815674032,0.0078542913512305,0.0081856694480519,0.0084895401188327,0.0085199609302236,0.0083202290724764,0.0080980480659538,0.0077943546517812,0.007562907811522,0.0061007653976441,0.006992098571637,0.0066059457203632,0.0082532214832814,0.0087053815593458,0.0088971182904068,0.0087475111879554,0.0084228210920547,0.0078103359003546,0.0064573083703636,0.0064774473647827,0.0045980317675881,0.006359058694072,0.0081114743857347,0.0081475362316998,0.0104337135005888,0.010608413489787,0.0069370957512566,0.0060464116482196,0.0069439941092055,0.0081966333011208,0.0071854021808582,0.0069530505707019,0.0040875778842038,0.0014540077679285,0.0048452540206865,0.0067457801840749,0.0083038200163046,0.0079649671844172,0.0096272972041542,0.0100771002420802,0.0065566988493799,0.0056956321755654,0.0065997825760487,0.0079610013714148,0.0073668182238396,0.0070408798109363,0.0040084344498452,0.0015357183704109,0.0215964954062252,0.017447673445535,0.0162024089990993,0.0192481051734962,0.0220376913295748,0.0208550621956878,0.0266912901730057,0.0221881633118515,0.0178324890764495,0.0163718211651101,0.0187915091133224,0.0211821852327587,0.0204778768693667,0.0259664928955668,2
0.0277112540473189,0.0336977070126223,0.0361176207794246,0.0431569884244552,0.0387486499753183,0.038593520569889,0.0411375269881147,0.0348228432948012,0.0327475714975975,0.0272631508303811,0.0308832479121093,0.0341817633698195,0.0383715044498994,0.0411281738968843,0.0403761470777845,0.0398305312214983,0.0355384410535303,0.0327090341650471,0.0268776688234095,0.0239440292967195,0.0274672828203272,0.0279138054947627,0.0293280436801288,0.0329526616950137,0.0318785945300053,0.0290096926979546,0.0271666477849819,0.0270467414842612,0.0229733422019263,0.0239317647353979,0.0212098761688232,0.026825150609321,0.0294825701801168,0.0334956918301351,0.032905235146565,0.0297467558979775,0.0272996425092583,0.0219256916638293,0.0248851414754556,0.0117179754845667,0.0160433563896511,0.0207354013096095,0.0184786881408424,0.0196501063930397,0.0147198705100791,0.0122313970022546,0.0119875114715867,0.015703274097719,0.0209066279171966,0.0188196577014377,0.0182623572848459,0.0123080978825298,0.0057957929179036,0.0113352417840567,0.0152192108085332,0.019704316214006,0.0179597101527799,0.0191852530638151,0.0146227594427802,0.0121172424147949,0.0115784495851147,0.0152649349700767,0.0203735547145891,0.0185939817341183,0.0172418653816128,0.0115019150967683,0.0053960415840547,0.0395524603091278,0.0414576086100062,0.0455265054257163,0.0527221156874339,0.0541394770979328,0.0265473010827,0.0338350793532779,0.0380312599926132,0.0398994708805381,0.043353475496299,0.0509259046541382,0.0522861542596138,0.0270506920400624,0.0341391473772067,0
0.0251681741372256,0.0313611496169387,0.0329218309135927,0.0395208363937175,0.0351410916017878,0.0360124512327391,0.0400621041592237,0.0337715990103125,0.0323881799498984,0.0260722615723012,0.0299118120163169,0.0321832320781216,0.0344265386862339,0.0343893704523329,0.03478246913314,0.0356654317838345,0.0332084623468308,0.0312739224693927,0.0230538950698096,0.0190280142220732,0.0242141716103495,0.0256342371530919,0.0274584307254081,0.0296035961992811,0.0299746341142228,0.027709668187835,0.0264403546611182,0.0253103389976769,0.0196080582971966,0.0201056240872093,0.021201462805905,0.025931746052217,0.0281707171421453,0.0296157572171266,0.0297714501150338,0.0285987425102491,0.0264711221390775,0.0222927884326903,0.020691007963823,0.0120962071647581,0.0162817131708566,0.0211007094705842,0.0194689371957066,0.0212066338913193,0.0158274586937215,0.0117239609269612,0.0120011224498861,0.0161210720998663,0.0218695890125169,0.0197025364583916,0.0186547292074794,0.0114721512611686,0.0049684321952834,0.0121352834396731,0.0161943434254558,0.0212576069962105,0.0194458986204706,0.0208241553993838,0.0159186438546881,0.0118553970450148,0.0121373353320998,0.0161907731599335,0.0218806304337805,0.0198686194690844,0.018244664109499,0.0113457505190562,0.0049434193419883,0.0447113119485512,0.0449618068210562,0.0471671031586505,0.0535140184473494,0.0569732989562226,0.0301537093113788,0.0372597895279428,0.0447031353918081,0.0442472577832284,0.047518884607683,0.054716527950872,0.057608184649214,0.0309342050171743,0.0386721751569663,0
0.0261168614724285,0.0320591319442558,0.0334044476019081,0.0398262014288475,0.0348962742572495,0.033272695934719,0.0368282302035005,0.0319136332521475,0.0312568943766949,0.0265627999406316,0.0289067181583461,0.0322846572441708,0.0345267198510688,0.0366291775131515,0.0344275925841123,0.0343066544956365,0.0309631225101304,0.0292178595242756,0.022556153010761,0.0207108630308389,0.0255957962792859,0.0260758502742238,0.0266860433257061,0.0295532215240652,0.0274822222184625,0.0253672593372307,0.0244035118921938,0.0249594575063765,0.0200315555792758,0.0207167271035811,0.0208159462299094,0.0263207390426835,0.0282883421956201,0.0306202915221639,0.0289388003203095,0.0268264844443782,0.024464199057944,0.0208441931922561,0.0191384112637569,0.0126299287302975,0.0172057331627172,0.0233996493503711,0.0218544907994202,0.0232271898962409,0.0193318628105199,0.0132419358277159,0.0126709231558916,0.016851239780437,0.0225097540879625,0.0213803773782546,0.0209460799299383,0.0138734895910166,0.0066303855060158,0.0124618202296688,0.0166263996348715,0.0228869637155122,0.02188996970183,0.0224920333948775,0.0188558428466678,0.0131905431208571,0.0123331726059109,0.0168157701130078,0.0223780304334159,0.0212193620177405,0.0198197717453735,0.0128450922964088,0.0061831899482769,0.043900737906803,0.0447846092499326,0.0491593254616979,0.055875253790359,0.0597760916351321,0.0305956602729873,0.0416236165889912,0.0438454359762675,0.0444298242464972,0.0469356699136358,0.0536171868694899,0.0572944509185169,0.0306885055209959,0.041604955164972,0
